interaction_id,user_id,product_id,action,timestamp
2274,1395,417,,2023-04-15 16:00:24
2275,1794,111,purchase,2023-01-10 10:09:54
2276,1852,,,2023-04-16 14:10:32
2277,1838,417,view,2023-08-11 22:09:40
2278,1124,,click,2023-12-30 19:39:10
2279,1718,,purchase,2023-02-25 09:28:27
2280,1438,477,view,2023-01-08 08:52:29
2281,1614,,purchase,2023-08-21 02:09:33
2282,1345,92,purchase,2023-03-05 10:45:50
2283,1468,84,,2023-12-21 05:50:14
2284,1238,285,,2023-03-28 19:06:32
2285,1409,,,
2286,1097,,view,2023-04-29 07:38:41
2287,1411,475,,
2288,1204,218,,2023-07-14 22:03:18
2289,1980,363,click,2023-06-21 03:14:34
2290,1720,,,2023-10-17 02:28:54
2291,1196,459,purchase,2023-08-28 21:01:56
2292,1593,363,purchase,
2293,1244,125,view,2023-04-08 15:27:27
2294,1796,,click,2023-04-20 12:37:53
2295,1054,,purchase,2023-01-16 17:11:22
2296,1692,403,purchase,2023-10-22 01:13:17
2297,1779,152,click,2023-03-14 13:45:04
2298,1666,,,2023-01-21 13:58:31
2299,1890,,,2023-10-17 19:07:04
2300,1315,63,,2023-01-23 22:57:28
2301,1463,8,click,2023-06-04 15:23:39
2302,1308,,view,2023-05-12 03:36:12
2303,1984,427,view,2023-04-01 00:08:19
2304,1729,,,
2305,1851,,click,2023-02-11 08:45:39
2306,1213,,purchase,
2307,1622,,purchase,2023-07-07 23:10:34
2308,1371,,view,2023-12-04 06:34:02
2309,1470,,purchase,2023-07-14 15:42:32
2310,1594,,,2023-06-18 14:19:15
2311,1344,228,purchase,2023-11-18 18:37:21
2312,1961,396,,2023-10-19 00:09:25
2313,1984,235,click,2023-09-01 23:28:39
2314,1139,,click,2023-06-19 15:20:57
2315,1268,,,
2316,1190,482,view,2023-01-08 15:38:01
2317,1490,,view,2023-09-25 10:28:13
2318,1569,217,,2023-06-05 08:12:09
2319,1852,,,2023-08-24 18:10:41
2320,1072,,click,2023-11-24 07:00:04
2321,1390,,purchase,2023-12-28 04:59:00
2322,1907,392,view,2023-04-28 03:53:37
2323,1852,473,click,2023-03-07 08:15:24
2324,1109,,click,2023-10-24 08:28:15
2325,1040,,purchase,2023-10-14 15:59:14
2326,1760,3,view,2023-07-04 15:52:11
2327,1347,,purchase,2023-09-22 22:06:20
2328,1072,275,,2023-11-28 10:11:11
2329,1477,294,view,2023-02-17 16:20:35
2330,1400,393,view,2023-08-03 21:45:52
2331,1129,230,click,2023-04-29 01:12:39
2332,1261,,view,2023-01-09 14:54:10
2333,1446,293,click,2023-10-06 00:51:18
2334,1496,,view,2023-11-26 13:54:16
2335,1102,62,view,2023-09-13 10:50:49
2336,1861,,purchase,2023-11-25 06:20:43
2337,1466,,purchase,2023-04-02 08:43:02
2338,1252,,,2023-03-07 01:16:51
2339,1617,99,view,2023-06-12 16:42:44
2340,1060,,,2023-05-04 06:30:41
2341,1025,,purchase,2023-10-27 19:31:52
2342,1404,,,2023-03-20 22:14:35
2343,1698,,view,2023-01-03 17:45:47
2344,1487,170,click,2023-04-25 19:11:25
2345,1616,,purchase,2023-06-29 23:03:58
2346,1456,12,,2023-08-07 03:29:56
2347,1952,,purchase,2023-12-08 04:15:48
2348,1639,115,purchase,2023-08-18 04:30:37
2349,1063,,purchase,2023-05-01 06:47:25
2350,1232,409,click,2023-06-14 17:12:50
2351,1130,192,,2023-04-25 20:17:06
2352,1649,373,purchase,2023-06-13 11:55:27
2353,1792,,purchase,2023-05-14 22:24:06
2354,1528,301,view,2023-03-20 19:25:30
2355,1406,,click,2023-11-01 17:58:27
2356,1647,,purchase,
2357,1163,,,2023-01-27 13:09:51
2358,1192,339,purchase,2023-09-06 02:32:16
2359,1813,,purchase,2023-03-06 00:00:08
2360,1004,,click,2023-07-12 13:46:14
2361,1846,,view,2023-11-15 07:23:19
2362,1631,93,click,2023-09-19 23:12:47
2363,1437,,view,2023-07-07 00:38:30
2364,1265,,view,2023-09-05 04:04:03
2365,1524,414,,2023-10-18 05:42:56
2366,1003,,click,2023-04-12 13:47:48
2367,1239,277,purchase,2023-03-03 09:21:18
2368,1611,103,,2023-03-08 01:28:36
2369,1707,240,,2023-02-16 14:18:33
2370,1167,108,click,2023-10-20 04:20:43
2371,1386,59,,2023-03-01 05:15:27
2372,1559,,view,2023-09-26 16:42:44
2373,1125,,purchase,2023-10-17 22:37:11
2374,1753,,,2023-10-06 19:49:23
2375,1469,319,view,2023-03-26 02:25:01
2376,1432,,view,2023-02-13 08:39:43
2377,1718,228,click,2023-08-17 01:01:05
2378,1042,,purchase,2023-11-12 10:34:32
2379,1535,,purchase,2023-09-12 13:49:07
2380,1195,,,2023-05-08 15:29:06
2381,1407,102,,2023-02-25 08:42:15
2382,1794,,view,2023-11-07 07:44:39
2383,1959,,purchase,2023-04-05 12:24:13
2384,1808,364,click,2023-02-19 22:46:10
2385,1559,269,purchase,2023-12-19 01:46:06
2386,1660,436,,2023-05-17 23:11:39
2387,1195,189,purchase,2023-11-26 20:08:02
2388,1212,316,click,2023-11-06 04:13:18
2389,1962,291,view,2023-10-12 19:13:40
2390,1454,,view,2023-04-09 00:36:02
2391,1637,,click,2023-08-21 07:46:54
2392,1554,156,view,2023-05-23 09:00:10
2393,1317,281,view,2023-05-31 01:38:44
2394,1584,288,view,2023-10-15 16:16:45
2395,1045,,view,
2396,1548,321,,2023-05-21 11:30:26
2397,1887,,,2023-03-02 18:05:50
2398,1182,,view,2023-02-24 15:05:22
2399,1397,279,purchase,2023-10-01 17:52:09
2400,1780,28,view,
2401,1388,,click,2023-07-10 04:23:46
2402,1825,109,purchase,2023-06-22 20:35:14
2403,1619,77,view,2023-10-05 05:46:38
2404,1034,72,view,2023-06-12 09:59:05
2405,1299,,view,2023-12-18 12:54:29
2406,1414,189,purchase,2023-04-09 23:47:25
2407,1367,,click,2023-06-29 13:46:35
2408,1890,,,2023-07-18 06:26:55
2409,1598,34,view,2023-10-14 23:13:01
2410,1723,63,click,2023-09-20 17:19:56
2411,1363,374,view,2023-08-06 19:53:27
2412,1799,,click,2023-03-07 03:04:30
2413,1071,,,2023-08-04 05:26:32
2414,1938,440,click,
2415,1540,442,purchase,2023-07-22 07:39:08
2416,1326,98,click,2023-10-16 09:37:18
2417,1308,,,2023-07-03 14:19:55
2418,1040,153,purchase,
2419,1458,373,view,2023-04-22 06:05:55
2420,1856,339,purchase,2023-07-31 15:11:33
2421,1033,,,2023-12-28 22:17:49
2422,1167,,click,2023-03-07 09:07:01
2423,1254,96,click,2023-12-06 01:21:08
2424,1553,,purchase,2023-03-22 02:11:45
2425,1163,334,,2023-06-26 15:10:47
2426,1391,256,purchase,2023-08-23 14:00:08
2427,1938,28,view,2023-09-12 14:44:38
2428,1706,458,view,2023-06-17 02:49:02
2429,1040,359,view,2023-02-26 13:07:08
2430,1362,317,click,2023-12-24 08:43:34
2431,1656,334,click,2023-02-01 13:43:12
2432,1608,,,2023-05-03 06:58:53
2433,1644,46,click,2023-06-29 15:17:01
2434,1046,,click,2023-01-13 21:46:00
2435,1834,500,purchase,2023-02-19 16:52:31
2436,1050,200,view,2023-03-15 03:17:07
2437,1429,,,2023-06-05 03:06:26
2438,1622,138,view,2023-11-10 07:55:44
2439,1859,,,
2440,1657,,click,2023-10-26 18:42:39
2441,1047,,click,2023-06-19 01:59:11
2442,1642,,purchase,2023-10-05 20:28:13
2443,1826,65,click,2023-02-07 11:25:53
2444,1194,261,,2023-10-28 16:42:55
2445,1087,,view,2023-11-12 21:37:29
2446,1657,15,purchase,2023-05-09 08:20:40
2447,1684,,,
2448,1916,,click,2023-02-07 03:39:11
2449,1210,120,click,2023-02-09 12:16:18
2450,1036,423,purchase,2023-10-31 23:46:25
2451,1076,,purchase,2023-12-25 22:58:40
2452,1661,,view,
2453,1313,452,click,2023-06-23 13:36:20
2454,1491,388,purchase,2023-11-17 01:00:09
2455,1557,,,2023-09-10 18:46:29
2456,1242,,purchase,2023-03-03 11:21:19
2457,1603,447,purchase,2023-01-08 19:35:26
2458,1594,,view,2023-09-14 01:21:34
2459,1984,490,click,2023-06-21 05:42:13
2460,1035,,,2023-09-24 22:09:48
2461,1942,,view,2023-11-18 10:23:06
2462,1999,328,view,2023-12-26 02:25:13
2463,1850,497,purchase,2023-08-05 16:55:48
2464,1720,122,,2023-12-10 04:10:31
2465,1739,7,click,2023-11-13 14:07:04
2466,1340,,,
2467,1166,310,,2023-03-29 02:51:35
2468,1152,,,
2469,1034,,click,2023-03-01 13:33:40
2470,1745,116,,2023-11-29 11:11:29
2471,1051,384,purchase,
2472,1684,80,,2023-06-23 08:12:34
2473,1268,,,2023-11-02 14:42:51
2474,1071,94,purchase,2023-11-10 10:20:29
2475,1388,,purchase,2023-05-09 03:29:04
2476,1710,,click,2023-09-01 04:37:04
2477,1693,311,view,2023-11-28 01:23:57
2478,1438,281,view,2023-05-08 20:53:36
2479,1073,335,purchase,2023-02-20 14:33:58
2480,1489,,view,2023-07-07 06:57:19
2481,1919,,,2023-04-10 07:43:52
2482,1664,,purchase,
2483,1024,118,view,
2484,1258,,purchase,2023-11-07 13:42:43
2485,1074,146,view,2023-03-04 19:12:21
2486,1183,,purchase,2023-11-11 16:17:43
2487,1641,155,,2023-10-29 14:25:28
2488,1916,,,2023-10-01 18:46:17
2489,1508,153,view,2023-05-13 14:23:17
2490,1137,310,purchase,2023-12-04 05:53:40
2491,1792,,purchase,2023-11-05 10:18:28
2492,1415,497,,2023-03-12 02:52:15
2493,1705,,purchase,2023-07-24 22:23:51
2494,1922,,view,2023-10-29 04:10:58
2495,1863,,purchase,2023-03-01 10:05:00
2496,1913,,,2023-01-29 21:35:37
2497,1622,120,purchase,2023-11-21 18:02:32
2498,1433,,,2023-10-23 14:40:02
2499,1750,257,,2023-03-27 06:47:11
2500,1918,,,2023-02-16 12:01:26
2501,1036,170,purchase,2023-05-17 18:52:23
2502,1775,,view,2023-06-06 21:08:53
2503,1050,185,,2023-06-11 06:31:27
2504,1878,,purchase,2023-02-01 01:05:34
2505,1899,,,2023-05-25 14:21:48
2506,1854,86,,2023-06-25 06:16:23
2507,1449,,purchase,2023-09-06 00:09:22
2508,1886,67,,2023-12-15 14:02:00
2509,1434,,purchase,2023-04-02 07:20:33
2510,1453,291,,2023-01-24 23:39:07
2511,1746,217,,2023-10-16 18:43:38
2512,1051,399,purchase,2023-09-09 11:59:02
2513,1941,436,view,2023-12-27 23:48:51
2514,1924,457,view,2023-11-04 14:16:45
2515,1228,204,,2023-08-20 19:04:43
2516,1528,85,purchase,2023-01-11 13:18:25
2517,1217,,view,2023-12-21 17:13:55
2518,1769,433,purchase,2023-06-10 18:00:52
2519,1026,340,,2023-01-21 20:02:17
2520,1286,345,click,2023-07-19 01:33:35
2521,1658,,view,2023-08-17 16:05:29
2522,1449,398,,2023-07-05 20:19:08
2523,1669,92,click,2023-04-23 12:42:13
2524,1770,11,,2023-03-11 03:13:42
2525,1836,,click,2023-12-15 00:21:16
2526,1083,,click,2023-11-13 00:03:50
2527,1518,,,2023-01-23 13:24:41
2528,1739,,purchase,2023-01-10 17:35:53
2529,1978,,click,2023-07-17 20:46:51
2530,1857,,view,
2531,1588,21,view,
2532,1082,289,click,2023-12-28 00:07:27
2533,1799,65,,2023-04-23 12:25:46
2534,1425,,view,2023-02-05 17:51:26
2535,1448,,purchase,2023-11-26 05:32:58
2536,1798,96,,2023-09-19 15:09:57
2537,1198,,purchase,2023-04-11 16:19:47
2538,1144,64,purchase,2023-09-20 20:02:20
2539,1913,382,purchase,
2540,1376,192,view,2023-02-14 10:01:22
2541,1377,160,click,
2542,1254,,purchase,2023-02-09 01:46:00
2543,1870,,click,2023-08-02 09:47:23
2544,1669,,view,2023-01-05 16:18:14
2545,1415,,,2023-08-06 20:57:04
2546,1463,,purchase,
2547,1149,116,,2023-01-09 03:44:59
2548,1935,,click,2023-07-31 20:57:50
2549,1340,,,2023-03-20 16:44:34
2550,1922,196,,2023-01-19 00:07:56
2551,1842,,purchase,2023-10-01 21:06:32
2552,1431,77,purchase,2023-02-09 03:32:15
2553,1143,348,click,2023-01-02 12:51:40
2554,1844,,purchase,2023-08-20 15:14:50
2555,1633,,view,2023-12-29 08:00:25
2556,1166,,purchase,2023-02-07 23:04:30
2557,1031,,click,2023-05-27 19:15:54
2558,1233,,view,2023-04-27 22:17:45
2559,1918,,purchase,2023-03-31 11:41:35
2560,1480,,view,2023-02-20 01:04:06
2561,1320,,click,2023-05-29 00:02:53
2562,1439,,purchase,2023-06-18 16:16:19
2563,1968,,click,2023-07-23 04:13:43
2564,1866,292,view,2023-11-21 07:53:53
2565,1945,,click,
2566,1554,,,2023-10-22 21:31:40
2567,1737,,,2023-06-06 12:29:08
2568,1489,,,2023-04-16 14:04:00
2569,1300,365,purchase,2023-11-09 12:42:24
2570,1254,237,view,
2571,1850,,view,2023-04-03 21:04:40
2572,1814,,click,
2573,1432,271,purchase,2023-05-01 13:06:48
2574,1846,22,view,
2575,1519,,click,2023-07-25 00:14:30
2576,1530,387,purchase,2023-02-19 17:25:26
2577,1495,451,,2023-02-22 01:36:48
2578,1195,156,,2023-02-06 14:04:24
2579,1706,,view,
2580,1165,422,click,
2581,1509,,,2023-06-16 16:07:20
2582,1149,,,2023-02-28 19:30:42
2583,1747,,,2023-11-24 11:01:37
2584,1619,248,purchase,2023-04-27 20:33:47
2585,1245,,,2023-08-14 16:53:52
2586,1856,268,,2023-11-20 06:00:59
2587,1070,464,view,2023-04-27 04:04:34
2588,1474,,purchase,2023-11-03 22:49:47
2589,1875,,click,2023-08-30 23:01:14
2590,1721,,click,2023-11-28 12:04:52
2591,1188,239,purchase,2023-04-29 14:50:08
2592,1815,213,view,2023-12-23 05:56:08
2593,1328,397,view,2023-11-19 12:40:27
2594,1639,22,click,2023-08-22 09:31:46
2595,1898,,purchase,2023-01-01 15:30:20
2596,1456,8,,2023-04-29 05:39:57
2597,1490,129,,2023-11-24 17:47:23
2598,1240,409,purchase,2023-01-30 10:21:29
2599,1873,169,,2023-03-28 06:20:01
2600,1299,379,,2023-04-07 20:18:05
2601,1678,312,purchase,2023-07-07 22:29:46
2602,1267,498,view,2023-07-29 03:00:47
2603,1784,274,purchase,2023-01-14 12:27:44
2604,1363,,purchase,2023-12-15 20:36:12
2605,1426,171,view,
2606,1151,,view,2023-02-17 06:16:59
2607,1832,,,
2608,1180,,click,2023-02-03 02:00:43
2609,1900,55,,2023-07-31 03:20:36
2610,1845,108,,
2611,1142,,click,2023-11-14 14:55:44
2612,1748,,view,2023-11-12 07:05:31
2613,1709,165,purchase,2023-03-16 21:19:07
2614,1443,252,click,2023-06-28 15:57:41
2615,1971,,,2023-01-10 18:48:11
2616,1054,,click,2023-01-11 14:55:58
2617,1377,,click,2023-05-20 06:52:42
2618,1200,392,purchase,2023-06-27 05:20:27
2619,1309,496,click,2023-08-21 09:21:53
2620,1179,328,click,2023-09-27 11:56:21
2621,1965,,,2023-03-18 14:46:42
2622,1210,,view,2023-09-30 14:00:34
2623,1364,366,,2023-04-02 17:20:31
2624,1962,,purchase,
2625,1691,,view,2023-03-25 07:22:10
2626,1198,,click,2023-04-09 03:20:33
2627,1560,432,,2023-05-26 23:44:46
2628,1650,23,click,2023-02-17 03:17:33
2629,1130,,purchase,2023-04-17 09:14:43
2630,1289,,click,2023-05-29 21:09:30
2631,1166,483,purchase,2023-09-05 17:46:34
2632,1086,,click,2023-04-09 21:59:12
2633,1881,,view,2023-01-18 20:57:55
2634,1029,418,click,2023-02-20 20:17:54
2635,1636,,view,2023-07-16 15:47:03
2636,1244,,click,2023-02-06 12:14:16
2637,1979,,click,2023-09-30 12:48:04
2638,1205,133,,2023-06-10 05:41:40
2639,1040,445,purchase,2023-02-09 15:10:35
2640,1666,332,click,2023-09-13 09:38:43
2641,1240,115,click,
2642,1252,348,click,2023-01-06 05:54:42
2643,1003,,purchase,2023-02-26 19:09:45
2644,1946,168,purchase,2023-08-15 20:31:30
2645,1191,21,click,2023-03-10 20:26:04
2646,1926,,,2023-11-02 19:56:20
2647,1127,,,2023-11-17 08:10:04
2648,1568,381,purchase,2023-05-29 00:26:48
2649,1095,,,2023-09-28 09:13:38
2650,1299,109,view,2023-09-11 06:13:16
2651,1733,,view,2023-06-13 08:12:03
2652,1601,4,click,2023-09-14 18:13:54
2653,1989,,click,2023-07-25 10:02:50
2654,1965,269,click,2023-07-11 07:56:37
2655,1358,,,2023-11-26 04:12:05
2656,1466,,click,2023-05-07 11:31:58
2657,1435,,click,2023-05-29 20:06:23
2658,1274,382,click,2023-03-10 14:16:26
2659,1626,,click,2023-02-23 23:36:18
2660,1316,87,purchase,2023-01-03 09:48:14
2661,1290,,view,2023-05-18 23:09:07
2662,1775,,view,2023-10-24 14:57:57
2663,1246,,purchase,2023-06-27 22:40:43
2664,1811,145,view,2023-12-18 12:07:18
2665,1253,201,click,2023-05-28 13:52:07
2666,1270,,view,2023-03-18 10:20:37
2667,1471,,click,2023-09-27 17:14:58
2668,1634,9,click,2023-03-23 04:34:07
2669,1091,,click,2023-02-18 09:58:26
2670,1332,390,,2023-03-07 17:55:30
2671,1839,,click,
2672,1436,,purchase,2023-09-20 09:58:26
2673,1244,479,,2023-12-30 05:13:20
2674,1355,,,2023-08-28 15:39:17
2675,1493,329,view,2023-10-17 21:16:02
2676,1779,,purchase,2023-05-19 18:22:05
2677,1818,,purchase,2023-12-20 16:43:05
2678,1272,,purchase,2023-05-28 14:34:02
2679,1467,74,click,2023-12-11 21:37:52
2680,1293,,,2023-07-21 00:54:26
2681,1212,,click,2023-06-23 03:48:57
2682,1219,145,click,2023-06-04 21:40:11
2683,1877,69,view,2023-02-13 03:50:02
2684,1294,237,click,2023-07-16 06:01:40
2685,1062,,view,2023-07-11 05:03:51
2686,1252,338,view,2023-07-04 17:28:56
2687,1355,,view,2023-06-12 02:35:57
2688,1383,,click,2023-03-11 12:18:53
2689,1242,176,view,2023-06-26 10:22:31
2690,1819,98,,2023-05-18 05:33:56
2691,1913,,click,2023-08-25 03:34:43
2692,1914,,click,
2693,1181,341,click,2023-09-27 19:01:01
2694,1638,30,view,2023-11-25 11:25:41
2695,1307,,,2023-12-06 12:33:16
2696,1361,150,purchase,2023-05-25 14:41:06
2697,1295,39,,2023-11-06 13:31:14
2698,1065,,purchase,2023-09-29 10:21:08
2699,1171,183,,
2700,1418,,click,2023-03-10 23:58:40
2701,1721,,click,2023-09-13 11:00:50
2702,1789,,purchase,2023-09-28 13:15:31
2703,1714,20,,2023-04-26 17:34:45
2704,1205,,view,2023-08-07 14:37:29
2705,1079,420,,2023-11-07 14:14:58
2706,1231,220,view,2023-10-31 16:48:50
2707,1475,479,,2023-10-04 05:31:23
2708,1011,328,click,2023-07-04 02:19:32
2709,1869,372,view,2023-07-27 21:52:56
2710,1561,,click,2023-06-18 08:03:39
2711,1185,,purchase,2023-06-02 18:30:44
2712,1695,248,purchase,2023-12-13 16:51:54
2713,1572,311,view,2023-07-15 09:50:07
2714,1203,13,click,2023-06-13 15:58:42
2715,1808,,click,2023-05-09 18:27:13
2716,1465,411,view,2023-07-29 14:10:13
2717,1278,,purchase,2023-09-13 14:35:55
2718,1036,114,view,2023-10-03 20:23:07
2719,1414,,click,2023-05-29 05:46:02
2720,1508,215,click,2023-09-22 17:04:18
2721,1873,,click,2023-01-22 06:40:45
2722,1101,25,purchase,
2723,1232,12,,2023-09-01 21:21:13
2724,1774,,click,2023-11-03 02:28:06
2725,1184,388,purchase,2023-04-27 19:32:48
2726,1973,,,2023-07-11 22:43:51
2727,1199,21,purchase,
2728,1586,160,click,
2729,1687,268,view,2023-04-12 16:22:02
2730,1871,,click,2023-02-18 22:03:35
2731,1212,403,view,2023-09-13 07:10:41
2732,1529,,click,2023-09-12 19:49:33
2733,1804,280,view,2023-04-06 18:06:51
2734,1254,,,2023-02-23 08:57:17
2735,1571,,view,2023-12-15 11:04:15
2736,1326,,view,
2737,1996,61,view,2023-09-19 20:57:32
2738,1736,,purchase,2023-06-26 01:14:03
2739,1113,367,view,
2740,1028,63,,2023-12-21 14:02:26
2741,1380,206,click,2023-08-30 00:33:04
2742,1756,,,2023-12-15 19:43:16
2743,1700,,purchase,2023-11-01 01:09:57
2744,1191,,,2023-03-22 19:18:34
2745,1705,189,view,2023-03-29 08:15:46
2746,1192,,click,2023-05-20 03:24:50
2747,1987,,,2023-05-24 13:23:49
2748,1222,260,view,2023-03-16 20:14:02
2749,1199,,,2023-02-15 19:59:18
2750,1298,158,purchase,
2751,1819,158,purchase,2023-09-27 03:12:57
2752,1035,412,,2023-05-22 02:40:02
2753,1476,,purchase,2023-11-11 09:21:58
2754,1780,,click,2023-04-08 06:18:46
2755,1165,80,click,
2756,1582,338,,2023-12-06 02:31:37
2757,1759,,view,2023-03-26 05:52:55
2758,1456,480,view,2023-02-21 16:10:05
2759,1871,6,purchase,2023-09-21 20:58:21
2760,1562,,click,2023-09-11 03:06:33
2761,1230,173,purchase,2023-08-06 15:13:14
2762,1022,,view,2023-02-19 14:07:37
2763,1138,294,view,2023-07-23 12:17:03
2764,1236,9,purchase,2023-10-27 12:55:33
2765,1084,,view,2023-09-10 09:11:37
2766,1134,,purchase,2023-06-07 08:20:13
2767,1201,219,view,2023-02-28 18:44:22
2768,1272,,purchase,2023-04-26 13:47:11
2769,1250,292,view,2023-09-04 01:55:42
2770,1356,,view,2023-09-09 07:28:28
2771,1113,359,view,2023-02-26 01:20:11
2772,1296,,purchase,2023-10-11 00:09:02
2773,1533,,purchase,2023-02-15 17:28:33
2774,1190,,purchase,2023-12-02 07:43:52
2775,1971,465,,2023-02-10 07:08:04
2776,1996,373,,2023-11-18 11:09:12
2777,1760,,view,2023-07-30 17:52:18
2778,1715,473,click,2023-02-25 10:09:27
2779,1259,,purchase,2023-08-30 14:27:53
2780,1212,365,,
2781,1053,,,
2782,1100,,click,2023-01-02 07:43:33
2783,1586,,view,2023-07-21 21:11:04
2784,1847,,click,2023-05-23 01:39:33
2785,1290,,,2023-07-30 00:52:09
2786,1526,71,purchase,2023-02-02 09:13:34
2787,1356,368,click,2023-06-16 16:10:44
2788,1542,369,view,2023-05-04 21:27:37
2789,1423,,view,2023-07-21 02:41:22
2790,1985,496,,2023-07-13 22:16:18
2791,1508,291,view,2023-01-15 01:12:36
2792,1389,,view,2023-04-30 21:51:16
2793,1523,144,purchase,2023-07-12 23:56:04
2794,1664,,view,2023-01-05 20:34:47
2795,1094,,click,2023-04-04 11:18:05
2796,1519,,,2023-07-06 02:02:34
2797,1647,,,
2798,1960,,,2023-08-06 19:37:56
2799,1445,,,2023-10-21 15:00:17
2800,1510,137,purchase,2023-03-11 15:58:40
2801,1403,,view,2023-09-14 13:37:36
2802,1168,,purchase,2023-09-24 00:10:24
2803,1626,131,,
2804,1331,387,view,2023-08-21 09:31:53
2805,1496,,view,2023-03-01 13:42:16
2806,1846,,click,2023-02-26 16:49:52
2807,1236,,,2023-06-18 10:40:22
2808,1794,441,click,2023-01-22 07:52:37
2809,1431,66,purchase,2023-08-14 01:37:28
2810,1607,,click,2023-11-20 21:42:41
2811,1859,,click,
2812,1755,,purchase,2023-08-02 21:55:10
2813,1526,,click,2023-09-29 21:54:22
2814,1894,,view,2023-12-12 23:25:15
2815,1137,291,click,2023-06-14 08:07:53
2816,1243,33,view,
2817,1967,367,purchase,2023-04-12 16:54:11
2818,1381,,purchase,2023-03-12 01:08:24
2819,1497,,,2023-07-22 22:28:50
2820,1739,,click,2023-06-14 13:37:18
2821,1050,81,view,
2822,1922,,,2023-05-29 05:41:50
2823,1385,,view,2023-01-22 16:13:36
2824,1588,369,click,2023-06-18 09:29:24
2825,1701,249,click,
2826,1689,354,click,2023-07-29 15:02:25
2827,1080,,click,2023-11-25 13:34:48
2828,1194,296,click,2023-10-21 18:38:01
2829,1710,,view,2023-04-23 03:39:37
2830,1203,,click,2023-06-09 09:56:43
2831,1582,200,click,2023-04-21 09:18:57
2832,1836,10,,2023-08-29 01:08:59
2833,1070,271,click,2023-03-13 01:32:17
2834,1094,,,2023-09-07 13:58:03
2835,1464,,view,
2836,1014,,,2023-09-30 22:06:29
2837,1950,484,purchase,2023-11-07 20:21:10
2838,1226,,,2023-07-24 14:36:55
2839,1942,307,purchase,2023-10-18 18:21:20
2840,1162,243,purchase,2023-11-27 22:35:18
2841,1464,,purchase,2023-03-04 08:02:27
2842,1343,426,view,2023-11-04 11:42:32
2843,1155,439,purchase,2023-02-05 00:25:46
2844,1152,322,view,2023-12-10 13:26:16
2845,1915,471,view,2023-09-29 18:30:05
2846,1976,,purchase,2023-10-02 06:35:34
2847,1682,39,click,2023-09-10 13:59:23
2848,1349,287,purchase,2023-01-22 04:13:50
2849,1347,3,click,2023-06-24 21:10:20
2850,1149,29,,2023-01-11 15:59:28
2851,1991,288,click,2023-10-12 17:07:04
2852,1779,440,view,2023-08-19 16:13:00
2853,1419,96,,2023-12-07 21:17:35
2854,1963,,view,2023-01-01 09:18:56
2855,1343,300,,2023-04-29 16:44:57
2856,1885,,click,
2857,1927,256,,2023-10-03 11:20:32
2858,1322,334,click,2023-07-11 00:08:26
2859,1607,,view,2023-01-28 08:09:19
2860,1765,216,,2023-02-07 02:31:30
2861,1196,,click,2023-02-05 16:13:26
2862,1137,,click,2023-09-09 11:52:35
2863,1589,194,view,2023-06-05 02:23:25
2864,1479,172,click,2023-10-17 03:26:32
2865,1709,261,click,2023-09-14 11:34:37
2866,1929,435,click,2023-05-18 05:25:48
2867,1210,77,purchase,2023-05-02 04:51:59
2868,1111,481,view,2023-04-21 08:18:34
2869,1955,,purchase,2023-12-20 00:49:44
2870,1420,480,click,2023-10-30 05:59:58
2871,1031,461,,2023-04-19 01:15:48
2872,1083,10,purchase,2023-06-09 20:45:55
2873,1572,,purchase,2023-04-01 19:28:02
2874,1707,,,2023-08-15 14:33:17
2875,1904,361,view,2023-09-20 12:22:46
2876,1845,,purchase,
2877,1711,,view,2023-06-02 09:25:47
2878,1904,,view,2023-02-08 10:36:15
2879,1372,448,,2023-01-29 18:23:10
2880,1378,,click,2023-11-13 10:26:47
2881,1372,,purchase,2023-08-19 18:27:46
2882,1048,218,view,2023-02-11 04:52:24
2883,1245,441,purchase,2023-04-12 13:35:20
2884,1020,337,view,2023-08-01 03:55:56
2885,1700,300,view,2023-09-02 03:09:26
2886,1765,,click,2023-02-24 04:15:13
2887,1958,,click,2023-02-06 10:31:55
2888,1100,168,view,2023-09-06 03:12:17
2889,1439,,,2023-03-08 14:04:06
2890,1962,,,2023-04-21 07:59:50
2891,1307,182,,2023-09-10 15:41:36
2892,1163,,purchase,2023-04-18 18:06:38
2893,1747,276,view,2023-02-15 02:30:19
2894,1814,62,purchase,2023-05-29 22:53:33
2895,1527,,click,2023-11-19 02:42:27
2896,1574,,view,2023-04-01 04:11:18
2897,1569,,,2023-09-04 03:27:44
2898,1015,240,,2023-09-17 15:14:25
2899,1207,,,2023-12-22 23:36:45
2900,1293,408,,2023-05-30 01:26:32
2901,1205,,purchase,
2902,1972,,,
2903,1393,,purchase,2023-08-30 06:27:19
2904,1487,3,,2023-02-18 16:22:18
2905,1817,,view,2023-04-03 22:50:40
2906,1541,,purchase,2023-01-03 15:20:31
2907,1861,,click,2023-02-24 06:57:33
2908,1572,,click,2023-09-03 02:17:32
2909,1561,357,,2023-07-31 01:14:22
2910,1333,,view,2023-01-16 08:14:26
2911,1399,486,view,2023-05-25 07:33:08
2912,1648,,click,2023-06-30 05:39:48
2913,1071,170,,2023-12-30 05:56:46
2914,1026,,click,2023-12-24 12:03:56
2915,1575,,click,2023-05-28 19:36:31
2916,1065,,click,2023-03-21 18:55:19
2917,1192,,view,2023-04-24 03:00:44
2918,1146,,,2023-12-12 23:10:39
